Molecule List Name,Precursor Name,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Explicit Retention Time,Explicit Retention Time Window,Note
TAG,TAG(53:5_FA20:4),884.8,1,563.5,1,11.35,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(53:6_FA20:4),882.8,1,561.5,1,10.96,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:0_FA16:0),908.8,1,635.5,1,12.98,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:0_FA18:0),908.8,1,607.5,1,12.98,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:1_FA16:0),906.8,1,633.5,1,12.75,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:1_FA18:0),906.8,1,605.5,1,12.97,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:1_FA18:1),906.8,1,607.5,1,12.77,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:1_FA20:0),906.8,1,577.5,1,12.82,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:1_FA20:1),906.8,1,579.5,1,12.77,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:2_FA16:0),904.8,1,631.5,1,12.76,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:2_FA18:0),904.8,1,603.5,1,12.78,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:2_FA18:1),904.8,1,605.5,1,12.74,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:2_FA18:2),904.8,1,607.5,1,12.82,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:2_FA20:0),904.8,1,575.5,1,12.83,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:2_FA20:1),904.8,1,577.5,1,12.75,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:2_FA20:2),904.8,1,579.5,1,12.79,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:3_FA16:0),902.8,1,629.5,1,12.28,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:3_FA16:1),902.8,1,631.5,1,12.24,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:3_FA18:0),902.8,1,601.5,1,12.33,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:3_FA18:1),902.8,1,603.5,1,12.32,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:3_FA18:2),902.8,1,605.5,1,12.33,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:3_FA18:3),902.8,1,607.5,1,12.44,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(54:3_FA20:1),902.8,1,575.5,1,12.27,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:3_FA20:2),902.8,1,577.5,1,12.28,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:3_FA20:3),902.8,1,579.5,1,11.84,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:4_FA16:0),900.8,1,627.5,1,11.83,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:4_FA16:1),900.8,1,629.5,1,11.73,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:4_FA18:0),900.8,1,599.5,1,11.82,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:4_FA18:1),900.8,1,601.5,1,11.79,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:4_FA18:2),900.8,1,603.5,1,11.76,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:4_FA18:3),900.8,1,605.5,1,11.84,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(54:4_FA20:1),900.8,1,573.5,1,11.77,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:4_FA20:2),900.8,1,575.5,1,11.77,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:4_FA20:3),900.8,1,577.5,1,11.83,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:4_FA20:4),900.8,1,579.5,1,11.59,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:4_FA22:4),900.8,1,551.503,1,11.96,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:5_FA16:0),898.8,1,625.5,1,11.56,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:5_FA16:1),898.8,1,627.5,1,11.36,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:5_FA18:0),898.8,1,597.5,1,11.4,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:5_FA18:1),898.8,1,599.5,1,11.33,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:5_FA18:2),898.8,1,601.5,1,11.25,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:5_FA18:3),898.8,1,603.5,1,11.36,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(54:5_FA20:2),898.8,1,573.5,1,11.36,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:5_FA20:3),898.8,1,575.5,1,11.4,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:5_FA20:4),898.8,1,577.5,1,11.56,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:5_FA20:5),898.8,1,579.5,1,11.23,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:5_FA22:4),898.8,1,549.5,1,11.45,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:5_FA22:5),898.8,1,551.503,1,11.56,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:6_FA16:0),896.8,1,623.5,1,11.16,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:6_FA16:1),896.8,1,625.5,1,11.11,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:6_FA18:1),896.8,1,597.5,1,10.97,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:6_FA18:2),896.8,1,599.5,1,10.93,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:6_FA18:3),896.8,1,601.5,1,10.96,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(54:6_FA20:3),896.8,1,573.5,1,10.96,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:6_FA20:4),896.8,1,575.5,1,11.16,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:6_FA20:5),896.8,1,577.5,1,11.23,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:6_FA22:5),896.8,1,549.5,1,11.11,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:6_FA22:6),896.8,1,551.503,1,10.95,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:7_FA16:1),894.8,1,623.5,1,10.78,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:7_FA18:1),894.8,1,595.5,1,10.67,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:7_FA18:2),894.8,1,597.5,1,10.63,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:7_FA18:3),894.8,1,599.5,1,10.64,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(54:7_FA20:4),894.8,1,573.5,1,10.76,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:7_FA20:5),894.8,1,575.5,1,10.85,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:7_FA22:5),894.8,1,547.5,1,10.89,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:7_FA22:6),894.8,1,549.5,1,10.93,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:8_FA18:2),892.8,1,595.5,1,10.38,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:8_FA18:3),892.8,1,597.5,1,10.36,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(54:8_FA20:4),892.8,1,571.5,1,10.5,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:8_FA20:5),892.8,1,573.5,1,10.5,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:8_FA22:6),892.8,1,547.5,1,10.62,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(55:1_FA16:0),920.9,1,647.6,1,13.04,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(55:1_FA18:1),920.9,1,621.6,1,12.89,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(55:2_FA18:1),918.8,1,619.5,1,12.89,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(55:2_FA18:2),918.8,1,621.5,1,12.93,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(55:3_FA18:1),916.8,1,617.5,1,12.54,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(55:3_FA18:2),916.8,1,619.5,1,12.62,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(55:4_FA18:1),914.8,1,615.5,1,12.02,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(55:4_FA18:2),914.8,1,617.5,1,12.01,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(55:5_FA18:1),912.8,1,613.5,1,11.55,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(55:5_FA18:2),912.8,1,615.5,1,11.53,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(55:5_FA20:4),912.8,1,591.5,1,11.87,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(55:7_FA22:6),908.8,1,563.5,1,11.16,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(56:1_FA16:0),934.9,1,661.6,1,12.98,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(56:1_FA18:1),934.9,1,635.6,1,12.99,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(56:10_FA18:2),916.7,1,619.4,1,13.05,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(56:2_FA16:0),932.9,1,659.6,1,12.97,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(56:2_FA18:0),932.9,1,631.6,1,12.98,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(56:2_FA20:0),932.9,1,603.6,1,12.82,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:2_FA20:1),932.9,1,605.6,1,12.76,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:3_FA16:0),930.8,1,657.5,1,12.79,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(56:3_FA18:0),930.8,1,629.5,1,12.8,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(56:3_FA18:1),930.8,1,631.5,1,12.78,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(56:3_FA18:2),930.8,1,633.5,1,12.82,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(56:3_FA20:0),930.8,1,601.5,1,12.83,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:3_FA20:1),930.8,1,603.5,1,12.78,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:3_FA20:2),930.8,1,605.5,1,12.8,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:4_FA16:0),928.8,1,655.5,1,12.47,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(56:4_FA18:0),928.8,1,627.5,1,12.43,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(56:4_FA18:1),928.8,1,629.5,1,12.29,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(56:4_FA18:2),928.8,1,631.5,1,12.31,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(56:4_FA20:1),928.8,1,601.5,1,12.29,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:4_FA20:2),928.8,1,603.5,1,12.31,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:4_FA20:3),928.8,1,605.5,1,12.43,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:4_FA20:4),928.8,1,607.5,1,12.73,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(56:4_FA22:4),928.8,1,579.5,1,12.59,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(56:5_FA16:0),926.8,1,653.5,1,11.96,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(56:5_FA18:0),926.8,1,625.5,1,12.15,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(56:5_FA18:1),926.8,1,627.5,1,11.86,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(56:5_FA18:2),926.8,1,629.5,1,11.79,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(56:5_FA20:1),926.8,1,599.5,1,11.79,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:5_FA20:2),926.8,1,601.5,1,11.78,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:5_FA20:3),926.8,1,603.5,1,11.86,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:5_FA20:4),926.8,1,605.5,1,12.13,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(56:5_FA22:4),926.8,1,577.5,1,11.97,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(56:5_FA22:5),926.8,1,579.5,1,11.57,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(56:6_FA16:0),924.8,1,651.5,1,11.53,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(56:6_FA18:0),924.8,1,623.5,1,11.68,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(56:6_FA18:1),924.8,1,625.5,1,11.59,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(56:6_FA18:2),924.8,1,627.5,1,11.39,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(56:6_FA18:3),924.8,1,629.5,1,11.37,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(56:6_FA20:2),924.8,1,599.5,1,11.34,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:6_FA20:3),924.8,1,601.5,1,11.4,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:6_FA20:4),924.8,1,603.5,1,11.58,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(56:6_FA20:5),924.8,1,605.5,1,11.73,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(56:6_FA22:4),924.8,1,575.5,1,11.52,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(56:6_FA22:5),924.8,1,577.5,1,11.54,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(56:6_FA22:6),924.8,1,579.5,1,11.4,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(56:7_FA16:0),922.8,1,649.5,1,11.16,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(56:7_FA16:1),922.8,1,651.5,1,11.11,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(56:7_FA18:0),922.8,1,621.5,1,11.33,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(56:7_FA18:1),922.8,1,623.5,1,11.18,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(56:7_FA18:2),922.8,1,625.5,1,11.16,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(56:7_FA18:3),922.8,1,627.5,1,11.06,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(56:7_FA20:3),922.8,1,599.5,1,11.02,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(56:7_FA20:4),922.8,1,601.5,1,11.18,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(56:7_FA20:5),922.8,1,603.5,1,11.25,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(56:7_FA22:4),922.8,1,573.5,1,11.08,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(56:7_FA22:5),922.8,1,575.5,1,11.16,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(56:7_FA22:6),922.8,1,577.5,1,11.39,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(56:8_FA16:0),920.8,1,647.5,1,11,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(56:8_FA16:1),920.8,1,649.5,1,10.97,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(56:8_FA18:1),920.8,1,621.5,1,10.89,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(56:8_FA18:2),920.8,1,623.5,1,10.83,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(56:8_FA18:3),920.8,1,625.5,1,10.86,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(56:8_FA20:4),920.8,1,599.5,1,10.83,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(56:8_FA20:5),920.8,1,601.5,1,10.85,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(56:8_FA22:5),920.8,1,573.5,1,10.9,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(56:8_FA22:6),920.8,1,575.5,1,11,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(56:9_FA18:3),918.8,1,623.5,1,10.57,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(56:9_FA20:4),918.8,1,597.5,1,10.54,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(56:9_FA20:5),918.8,1,599.5,1,10.56,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(56:9_FA22:6),918.8,1,573.5,1,10.64,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(57:10_FA22:6),928.7,1,583.4,1,9.75,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(57:2_FA18:1),946.9,1,647.6,1,13.03,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(57:3_FA18:2),944.9,1,647.6,1,12.92,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(58:10_FA18:2),944.8,1,647.5,1,10.67,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(58:10_FA20:4),944.8,1,623.5,1,10.72,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(58:10_FA20:5),944.8,1,625.5,1,10.75,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(58:10_FA22:5),944.8,1,597.5,1,10.68,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(58:10_FA22:6),944.8,1,599.5,1,10.68,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(58:2_FA18:1),960.9,1,661.6,1,13.09,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(58:3_FA18:1),958.9,1,659.6,1,12.99,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(58:5_FA18:1),954.9,1,655.6,1,12.62,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(58:6_FA16:0),952.8,1,679.5,1,11.98,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(58:6_FA18:0),952.8,1,651.5,1,12.06,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(58:6_FA18:1),952.8,1,653.5,1,11.97,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(58:6_FA20:4),952.8,1,631.5,1,12.13,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(58:6_FA22:4),952.8,1,603.5,1,11.99,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(58:6_FA22:5),952.8,1,605.5,1,12.11,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(58:7_FA16:0),950.8,1,677.5,1,11.53,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(58:7_FA18:0),950.8,1,649.5,1,11.88,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(58:7_FA18:1),950.8,1,651.5,1,11.54,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(58:7_FA18:2),950.8,1,653.5,1,11.51,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(58:7_FA20:4),950.8,1,629.5,1,11.66,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(58:7_FA22:4),950.8,1,601.5,1,11.51,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(58:7_FA22:5),950.8,1,603.5,1,11.79,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(58:7_FA22:6),950.8,1,605.5,1,11.92,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(58:8_FA18:1),948.8,1,649.5,1,11.4,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(58:8_FA18:2),948.8,1,651.5,1,11.15,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(58:8_FA20:3),948.8,1,625.5,1,11.42,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(58:8_FA20:4),948.8,1,627.5,1,11.54,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(58:8_FA22:5),948.8,1,601.5,1,11.36,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(58:8_FA22:6),948.8,1,603.5,1,11.4,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(58:9_FA18:1),946.8,1,647.5,1,11.02,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(58:9_FA18:2),946.8,1,649.5,1,11,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(58:9_FA20:4),946.8,1,625.5,1,11.06,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(58:9_FA22:5),946.8,1,599.5,1,10.97,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(58:9_FA22:6),946.8,1,601.5,1,11,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(60:10_FA22:5),972.8,1,625.5,1,11.21,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(60:10_FA22:6),972.8,1,627.5,1,11.35,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(60:11_FA22:5),970.8,1,623.5,1,10.87,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(60:11_FA22:6),970.8,1,625.5,1,10.88,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(60:12_FA22:6),968.8,1,623.5,1,10.59,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
